pid,trial,bl,tr,condition,period,event
4,724,34,20,2,3,0
4,724,34,20,2,4,0
4,724,34,20,2,5,0
4,724,34,20,2,6,0
4,724,34,20,2,7,0
4,724,34,20,2,8,0
4,724,34,20,2,9,1
4,735,35,9,3,1,0
4,735,35,9,3,2,0
4,735,35,9,3,3,0
4,735,35,9,3,4,0
4,735,35,9,3,5,0
4,735,35,9,3,6,0
4,735,35,9,3,7,0
4,735,35,9,3,8,0
4,735,35,9,3,9,0
4,735,35,9,3,10,1
4,736,35,10,2,1,0
4,736,35,10,2,2,0
4,736,35,10,2,3,0
4,736,35,10,2,4,0
4,736,35,10,2,5,0
4,736,35,10,2,6,0
4,736,35,10,2,7,0
4,736,35,10,2,8,0
4,736,35,10,2,9,1
4,741,35,15,2,1,0
4,741,35,15,2,2,0
4,741,35,15,2,3,0
4,741,35,15,2,4,0
4,741,35,15,2,5,0
4,741,35,15,2,6,0
4,741,35,15,2,7,0
4,741,35,15,2,8,0
4,741,35,15,2,9,1
4,746,35,20,3,1,0
4,746,35,20,3,2,0
4,746,35,20,3,3,0
4,746,35,20,3,4,0
4,746,35,20,3,5,0
4,746,35,20,3,6,0
4,746,35,20,3,7,0
4,746,35,20,3,8,0
4,746,35,20,3,9,1
4,749,36,1,1,1,0
4,749,36,1,1,2,0
4,749,36,1,1,3,0
4,749,36,1,1,4,0
4,749,36,1,1,5,0
4,749,36,1,1,6,0
4,749,36,1,1,7,0
4,749,36,1,1,8,0
4,749,36,1,1,9,0
4,749,36,1,1,10,1
4,750,36,2,1,1,0
4,750,36,2,1,2,0
4,750,36,2,1,3,0
4,750,36,2,1,4,0
4,750,36,2,1,5,0
4,750,36,2,1,6,0
4,750,36,2,1,7,0
4,750,36,2,1,8,0
4,750,36,2,1,9,0
4,750,36,2,1,10,1
4,751,36,3,1,1,0
4,751,36,3,1,2,0
4,751,36,3,1,3,0
4,751,36,3,1,4,0
4,751,36,3,1,5,0
4,751,36,3,1,6,0
4,751,36,3,1,7,0
4,751,36,3,1,8,0
4,751,36,3,1,9,0
4,751,36,3,1,10,1
4,752,36,4,1,1,0
4,752,36,4,1,2,0
4,752,36,4,1,3,0
4,752,36,4,1,4,0
4,752,36,4,1,5,0
4,752,36,4,1,6,0
4,752,36,4,1,7,0
4,752,36,4,1,8,0
4,752,36,4,1,9,0
4,752,36,4,1,10,1
4,753,36,5,1,1,0
4,753,36,5,1,2,0
4,753,36,5,1,3,0
4,753,36,5,1,4,0
4,753,36,5,1,5,0
4,753,36,5,1,6,0
4,753,36,5,1,7,0
4,753,36,5,1,8,0
4,753,36,5,1,9,1
4,754,36,6,1,1,0
4,754,36,6,1,2,0
4,754,36,6,1,3,0
4,754,36,6,1,4,0
4,754,36,6,1,5,0
4,754,36,6,1,6,0
4,754,36,6,1,7,0
4,754,36,6,1,8,0
4,754,36,6,1,9,1
4,755,36,7,1,1,0
4,755,36,7,1,2,0
4,755,36,7,1,3,0
4,755,36,7,1,4,0
4,755,36,7,1,5,0
4,755,36,7,1,6,0
4,755,36,7,1,7,0
4,755,36,7,1,8,1
4,756,36,8,1,1,0
4,756,36,8,1,2,0
4,756,36,8,1,3,0
4,756,36,8,1,4,0
4,756,36,8,1,5,0
4,756,36,8,1,6,0
4,756,36,8,1,7,0
4,756,36,8,1,8,1
4,757,36,9,1,1,0
4,757,36,9,1,2,0
4,757,36,9,1,3,0
4,757,36,9,1,4,0
4,757,36,9,1,5,0
4,757,36,9,1,6,0
4,757,36,9,1,7,0
4,757,36,9,1,8,0
4,757,36,9,1,9,0
4,757,36,9,1,10,1
4,758,36,10,1,1,0
4,758,36,10,1,2,0
4,758,36,10,1,3,0
4,758,36,10,1,4,0
4,758,36,10,1,5,0
4,758,36,10,1,6,0
4,758,36,10,1,7,0
4,758,36,10,1,8,0
4,758,36,10,1,9,0
4,758,36,10,1,10,1
4,759,36,11,1,1,0
4,759,36,11,1,2,0
4,759,36,11,1,3,0
4,759,36,11,1,4,0
4,759,36,11,1,5,0
4,759,36,11,1,6,0
4,759,36,11,1,7,0
4,759,36,11,1,8,0
4,759,36,11,1,9,0
4,759,36,11,1,10,1
4,760,36,12,1,1,0
4,760,36,12,1,2,0
4,760,36,12,1,3,0
4,760,36,12,1,4,0
4,760,36,12,1,5,0
4,760,36,12,1,6,0
4,760,36,12,1,7,0
4,760,36,12,1,8,0
4,760,36,12,1,9,1
4,761,36,13,1,1,0
4,761,36,13,1,2,0
4,761,36,13,1,3,0
4,761,36,13,1,4,0
4,761,36,13,1,5,0
4,761,36,13,1,6,0
4,761,36,13,1,7,0
4,761,36,13,1,8,0
4,761,36,13,1,9,1
4,762,36,14,1,1,0
4,762,36,14,1,2,0
4,762,36,14,1,3,0
4,762,36,14,1,4,0
4,762,36,14,1,5,0
4,762,36,14,1,6,0
4,762,36,14,1,7,0
4,762,36,14,1,8,0
4,762,36,14,1,9,0
4,762,36,14,1,10,1
4,763,36,15,1,1,0
4,763,36,15,1,2,0
4,763,36,15,1,3,0
4,763,36,15,1,4,0
4,763,36,15,1,5,0
4,763,36,15,1,6,0
4,763,36,15,1,7,0
4,763,36,15,1,8,0
4,763,36,15,1,9,0
4,763,36,15,1,10,0
4,763,36,15,1,11,1
4,764,36,16,1,1,0
4,764,36,16,1,2,0
4,764,36,16,1,3,0
4,764,36,16,1,4,0
4,764,36,16,1,5,0
4,764,36,16,1,6,0
4,764,36,16,1,7,0
4,764,36,16,1,8,0
4,764,36,16,1,9,0
4,764,36,16,1,10,0
4,764,36,16,1,11,1
4,765,36,17,1,1,0
4,765,36,17,1,2,0
4,765,36,17,1,3,0
4,765,36,17,1,4,0
4,765,36,17,1,5,0
4,765,36,17,1,6,0
4,765,36,17,1,7,0
4,765,36,17,1,8,0
4,765,36,17,1,9,0
4,765,36,17,1,10,0
4,765,36,17,1,11,1
4,766,36,18,1,1,0
4,766,36,18,1,2,0
4,766,36,18,1,3,0
4,766,36,18,1,4,0
4,766,36,18,1,5,0
4,766,36,18,1,6,0
4,766,36,18,1,7,0
4,766,36,18,1,8,0
4,766,36,18,1,9,0
4,766,36,18,1,10,1
4,767,36,19,1,1,0
4,767,36,19,1,2,0
4,767,36,19,1,3,0
4,767,36,19,1,4,0
4,767,36,19,1,5,0
4,767,36,19,1,6,0
4,767,36,19,1,7,0
4,767,36,19,1,8,0
4,767,36,19,1,9,1
4,768,36,20,1,1,0
4,768,36,20,1,2,0
4,768,36,20,1,3,0
4,768,36,20,1,4,0
4,768,36,20,1,5,0
4,768,36,20,1,6,0
4,768,36,20,1,7,0
4,768,36,20,1,8,0
4,768,36,20,1,9,1
4,769,36,21,1,1,0
4,769,36,21,1,2,0
4,769,36,21,1,3,0
4,769,36,21,1,4,0
4,769,36,21,1,5,0
4,769,36,21,1,6,0
4,769,36,21,1,7,0
4,769,36,21,1,8,1
4,770,36,22,1,1,0
4,770,36,22,1,2,0
4,770,36,22,1,3,0
4,770,36,22,1,4,0
4,770,36,22,1,5,0
4,770,36,22,1,6,0
4,770,36,22,1,7,0
4,770,36,22,1,8,0
4,770,36,22,1,9,0
4,770,36,22,1,10,1
4,782,37,12,3,1,0
4,782,37,12,3,2,0
4,782,37,12,3,3,0
4,782,37,12,3,4,0
4,782,37,12,3,5,0
4,782,37,12,3,6,0
4,782,37,12,3,7,0
4,782,37,12,3,8,0
4,782,37,12,3,9,0
4,782,37,12,3,10,1
4,783,37,13,2,1,0
4,783,37,13,2,2,0
4,783,37,13,2,3,0
4,783,37,13,2,4,0
4,783,37,13,2,5,0
4,783,37,13,2,6,0
4,783,37,13,2,7,0
4,783,37,13,2,8,0
4,783,37,13,2,9,1
4,784,37,14,2,1,0
4,784,37,14,2,2,0
4,784,37,14,2,3,0
4,784,37,14,2,4,0
4,784,37,14,2,5,0
4,784,37,14,2,6,0
4,784,37,14,2,7,0
4,784,37,14,2,8,0
4,784,37,14,2,9,0
4,784,37,14,2,10,1
4,785,37,15,3,1,0
4,785,37,15,3,2,0
4,785,37,15,3,3,0
4,785,37,15,3,4,0
4,785,37,15,3,5,0
4,785,37,15,3,6,0
4,785,37,15,3,7,0
4,785,37,15,3,8,0
4,785,37,15,3,9,0
4,785,37,15,3,10,0
4,785,37,15,3,11,1
4,793,38,1,3,1,0
4,793,38,1,3,2,0
4,793,38,1,3,3,0
4,793,38,1,3,4,0
4,793,38,1,3,5,0
4,793,38,1,3,6,0
4,793,38,1,3,7,0
4,793,38,1,3,8,0
4,793,38,1,3,9,0
4,793,38,1,3,10,1
4,795,38,3,3,1,0
4,795,38,3,3,2,0
4,795,38,3,3,3,0
4,795,38,3,3,4,0
4,795,38,3,3,5,0
4,795,38,3,3,6,0
4,795,38,3,3,7,0
4,795,38,3,3,8,0
4,795,38,3,3,9,0
4,795,38,3,3,10,0
4,795,38,3,3,11,1
4,801,38,9,2,1,0
4,801,38,9,2,2,0
4,801,38,9,2,3,0
4,801,38,9,2,4,0
4,801,38,9,2,5,0
4,801,38,9,2,6,0
4,801,38,9,2,7,0
4,801,38,9,2,8,0
4,801,38,9,2,9,1
4,802,38,10,2,1,0
4,802,38,10,2,2,0
4,802,38,10,2,3,0
4,802,38,10,2,4,0
4,802,38,10,2,5,0
4,802,38,10,2,6,0
4,802,38,10,2,7,0
4,802,38,10,2,8,0
4,802,38,10,2,9,0
4,802,38,10,2,10,1
4,816,39,2,2,1,0
4,816,39,2,2,2,0
4,816,39,2,2,3,0
4,816,39,2,2,4,0
4,816,39,2,2,5,0
4,816,39,2,2,6,0
4,816,39,2,2,7,0
4,816,39,2,2,8,1
4,822,39,8,3,1,0
4,822,39,8,3,2,0
4,822,39,8,3,3,0
4,822,39,8,3,4,0
4,822,39,8,3,5,0
4,822,39,8,3,6,0
4,822,39,8,3,7,0
4,822,39,8,3,8,0
4,822,39,8,3,9,0
4,822,39,8,3,10,1
4,834,39,20,3,1,0
4,834,39,20,3,2,0
4,834,39,20,3,3,0
4,834,39,20,3,4,0
4,834,39,20,3,5,0
4,834,39,20,3,6,0
4,834,39,20,3,7,0
4,834,39,20,3,8,0
4,834,39,20,3,9,0
4,834,39,20,3,10,1
4,836,39,22,2,1,0
4,836,39,22,2,2,0
4,836,39,22,2,3,0
4,836,39,22,2,4,0
4,836,39,22,2,5,0
4,836,39,22,2,6,0
4,836,39,22,2,7,0
4,836,39,22,2,8,0
4,836,39,22,2,9,1
4,848,40,12,2,1,0
4,848,40,12,2,2,0
4,848,40,12,2,3,0
4,848,40,12,2,4,0
4,848,40,12,2,5,0
4,848,40,12,2,6,0
4,848,40,12,2,7,1
4,852,40,16,2,1,0
4,852,40,16,2,2,0
4,852,40,16,2,3,0
4,852,40,16,2,4,0
4,852,40,16,2,5,0
4,852,40,16,2,6,0
4,852,40,16,2,7,0
4,852,40,16,2,8,0
4,852,40,16,2,9,0
4,852,40,16,2,10,1
4,857,40,21,3,1,0
4,857,40,21,3,2,0
4,857,40,21,3,3,0
4,857,40,21,3,4,0
4,857,40,21,3,5,0
4,857,40,21,3,6,0
4,857,40,21,3,7,0
4,857,40,21,3,8,0
4,857,40,21,3,9,0
4,857,40,21,3,10,1
4,858,40,22,3,1,0
4,858,40,22,3,2,0
4,858,40,22,3,3,0
4,858,40,22,3,4,0
4,858,40,22,3,5,0
4,858,40,22,3,6,0
4,858,40,22,3,7,0
4,858,40,22,3,8,0
4,858,40,22,3,9,1
4,860,41,2,2,1,0
4,860,41,2,2,2,0
4,860,41,2,2,3,0
4,860,41,2,2,4,0
4,860,41,2,2,5,0
4,860,41,2,2,6,0
4,860,41,2,2,7,0
4,860,41,2,2,8,0
4,860,41,2,2,9,1
4,866,41,8,2,1,0
4,866,41,8,2,2,0
4,866,41,8,2,3,0
4,866,41,8,2,4,0
4,866,41,8,2,5,0
4,866,41,8,2,6,0
4,866,41,8,2,7,1
4,869,41,11,3,1,0
4,869,41,11,3,2,0
4,869,41,11,3,3,0
4,869,41,11,3,4,0
4,869,41,11,3,5,0
4,869,41,11,3,6,0
4,869,41,11,3,7,0
4,869,41,11,3,8,0
4,869,41,11,3,9,0
4,869,41,11,3,10,0
4,869,41,11,3,11,0
4,869,41,11,3,12,0
4,869,41,11,3,13,1
4,876,41,18,3,1,0
4,876,41,18,3,2,0
4,876,41,18,3,3,0
4,876,41,18,3,4,0
4,876,41,18,3,5,0
4,876,41,18,3,6,0
4,876,41,18,3,7,0
4,876,41,18,3,8,0
4,876,41,18,3,9,0
4,876,41,18,3,10,0
4,876,41,18,3,11,1
4,885,42,5,3,1,0
4,885,42,5,3,2,0
4,885,42,5,3,3,0
4,885,42,5,3,4,0
4,885,42,5,3,5,0
4,885,42,5,3,6,0
4,885,42,5,3,7,0
4,885,42,5,3,8,0
4,885,42,5,3,9,0
4,885,42,5,3,10,1
4,889,42,9,2,1,0
4,889,42,9,2,2,0
4,889,42,9,2,3,0
4,889,42,9,2,4,0
4,889,42,9,2,5,0
4,889,42,9,2,6,1
4,890,42,10,3,1,0
4,890,42,10,3,2,0
4,890,42,10,3,3,0
4,890,42,10,3,4,0
4,890,42,10,3,5,0
4,890,42,10,3,6,0
4,890,42,10,3,7,0
4,890,42,10,3,8,0
4,890,42,10,3,9,0
4,890,42,10,3,10,1
4,901,42,21,2,1,0
4,901,42,21,2,2,0
4,901,42,21,2,3,0
4,901,42,21,2,4,0
4,901,42,21,2,5,0
4,901,42,21,2,6,0
4,901,42,21,2,7,0
4,901,42,21,2,8,0
4,901,42,21,2,9,1
4,903,43,1,1,1,0
4,903,43,1,1,2,0
4,903,43,1,1,3,0
4,903,43,1,1,4,0
4,903,43,1,1,5,0
4,903,43,1,1,6,0
4,903,43,1,1,7,0
4,903,43,1,1,8,0
4,903,43,1,1,9,0
4,903,43,1,1,10,1
4,904,43,2,1,1,0
4,904,43,2,1,2,0
4,904,43,2,1,3,0
4,904,43,2,1,4,0
4,904,43,2,1,5,0
4,904,43,2,1,6,0
4,904,43,2,1,7,0
4,904,43,2,1,8,0
4,904,43,2,1,9,1
4,905,43,3,1,1,0
4,905,43,3,1,2,0
4,905,43,3,1,3,0
4,905,43,3,1,4,0
4,905,43,3,1,5,0
4,905,43,3,1,6,0
4,905,43,3,1,7,0
4,905,43,3,1,8,1
4,906,43,4,1,1,0
4,906,43,4,1,2,0
4,906,43,4,1,3,0
4,906,43,4,1,4,0
4,906,43,4,1,5,0
4,906,43,4,1,6,0
4,906,43,4,1,7,1
4,907,43,5,1,1,0
4,907,43,5,1,2,0
4,907,43,5,1,3,0
4,907,43,5,1,4,0
4,907,43,5,1,5,0
4,907,43,5,1,6,0
4,907,43,5,1,7,0
4,907,43,5,1,8,0
4,907,43,5,1,9,1
4,908,43,6,1,1,0
4,908,43,6,1,2,0
4,908,43,6,1,3,0
4,908,43,6,1,4,0
4,908,43,6,1,5,0
4,908,43,6,1,6,0
4,908,43,6,1,7,0
4,908,43,6,1,8,0
4,908,43,6,1,9,1
4,909,43,7,1,1,0
4,909,43,7,1,2,0
4,909,43,7,1,3,0
4,909,43,7,1,4,0
4,909,43,7,1,5,0
4,909,43,7,1,6,0
4,909,43,7,1,7,0
4,909,43,7,1,8,0
4,909,43,7,1,9,0
4,909,43,7,1,10,1
4,910,43,8,1,1,0
4,910,43,8,1,2,0
4,910,43,8,1,3,0
4,910,43,8,1,4,0
4,910,43,8,1,5,0
4,910,43,8,1,6,0
4,910,43,8,1,7,0
4,910,43,8,1,8,0
4,910,43,8,1,9,0
4,910,43,8,1,10,0
4,910,43,8,1,11,1
4,911,43,9,1,1,0
4,911,43,9,1,2,0
4,911,43,9,1,3,0
4,911,43,9,1,4,0
4,911,43,9,1,5,0
4,911,43,9,1,6,0
4,911,43,9,1,7,1
4,912,43,10,1,1,0
4,912,43,10,1,2,0
4,912,43,10,1,3,0
4,912,43,10,1,4,0
4,912,43,10,1,5,0
4,912,43,10,1,6,0
4,912,43,10,1,7,0
4,912,43,10,1,8,1
4,913,43,11,1,1,0
4,913,43,11,1,2,0
4,913,43,11,1,3,0
4,913,43,11,1,4,0
4,913,43,11,1,5,0
4,913,43,11,1,6,0
4,913,43,11,1,7,0
4,913,43,11,1,8,0
4,913,43,11,1,9,1
4,914,43,12,1,1,0
4,914,43,12,1,2,0
4,914,43,12,1,3,0
4,914,43,12,1,4,0
4,914,43,12,1,5,0
4,914,43,12,1,6,0
4,914,43,12,1,7,0
4,914,43,12,1,8,1
4,915,43,13,1,1,0
4,915,43,13,1,2,0
4,915,43,13,1,3,0
4,915,43,13,1,4,0
4,915,43,13,1,5,0
4,915,43,13,1,6,0
4,915,43,13,1,7,0
4,915,43,13,1,8,1
4,916,43,14,1,1,0
4,916,43,14,1,2,0
4,916,43,14,1,3,0
4,916,43,14,1,4,0
4,916,43,14,1,5,0
4,916,43,14,1,6,0
4,916,43,14,1,7,0
4,916,43,14,1,8,1
4,917,43,15,1,1,0
4,917,43,15,1,2,0
4,917,43,15,1,3,0
4,917,43,15,1,4,0
4,917,43,15,1,5,0
4,917,43,15,1,6,0
4,917,43,15,1,7,0
4,917,43,15,1,8,0
4,917,43,15,1,9,1
4,918,43,16,1,1,0
4,918,43,16,1,2,0
4,918,43,16,1,3,0
4,918,43,16,1,4,0
4,918,43,16,1,5,0
4,918,43,16,1,6,0
4,918,43,16,1,7,0
4,918,43,16,1,8,0
4,918,43,16,1,9,0
4,918,43,16,1,10,0
4,918,43,16,1,11,0
4,918,43,16,1,12,0
4,918,43,16,1,13,1
4,919,43,17,1,1,0
4,919,43,17,1,2,0
4,919,43,17,1,3,0
4,919,43,17,1,4,0
4,919,43,17,1,5,0
4,919,43,17,1,6,0
4,919,43,17,1,7,0
4,919,43,17,1,8,0
4,919,43,17,1,9,1
4,920,43,18,1,1,0
4,920,43,18,1,2,0
4,920,43,18,1,3,0
4,920,43,18,1,4,0
4,920,43,18,1,5,0
4,920,43,18,1,6,0
4,920,43,18,1,7,0
4,920,43,18,1,8,0
4,920,43,18,1,9,0
4,920,43,18,1,10,0
4,920,43,18,1,11,0
4,920,43,18,1,12,1
4,921,43,19,1,1,0
4,921,43,19,1,2,0
4,921,43,19,1,3,0
4,921,43,19,1,4,0
4,921,43,19,1,5,0
4,921,43,19,1,6,0
4,921,43,19,1,7,0
4,921,43,19,1,8,0
4,921,43,19,1,9,1
4,922,43,20,1,1,0
4,922,43,20,1,2,0
4,922,43,20,1,3,0
4,922,43,20,1,4,0
4,922,43,20,1,5,0
4,922,43,20,1,6,0
4,922,43,20,1,7,0
4,922,43,20,1,8,0
4,922,43,20,1,9,1
4,923,43,21,1,1,0
4,923,43,21,1,2,0
4,923,43,21,1,3,0
4,923,43,21,1,4,0
4,923,43,21,1,5,0
4,923,43,21,1,6,0
4,923,43,21,1,7,0
4,923,43,21,1,8,0
4,923,43,21,1,9,0
4,923,43,21,1,10,1
4,924,43,22,1,1,0
4,924,43,22,1,2,0
4,924,43,22,1,3,0
4,924,43,22,1,4,0
4,924,43,22,1,5,0
4,924,43,22,1,6,0
4,924,43,22,1,7,0
4,924,43,22,1,8,0
4,924,43,22,1,9,1
4,929,44,5,3,1,0
4,929,44,5,3,2,0
4,929,44,5,3,3,0
4,929,44,5,3,4,0
4,929,44,5,3,5,0
4,929,44,5,3,6,0
4,929,44,5,3,7,0
4,929,44,5,3,8,0
4,929,44,5,3,9,1
4,932,44,8,2,1,0
4,932,44,8,2,2,0
4,932,44,8,2,3,0
4,932,44,8,2,4,0
4,932,44,8,2,5,0
4,932,44,8,2,6,0
4,932,44,8,2,7,0
4,932,44,8,2,8,1
4,934,44,10,3,1,0
4,934,44,10,3,2,0
4,934,44,10,3,3,0
4,934,44,10,3,4,0
4,934,44,10,3,5,0
4,934,44,10,3,6,0
4,934,44,10,3,7,0
4,934,44,10,3,8,0
4,934,44,10,3,9,0
4,934,44,10,3,10,1
4,943,44,19,2,1,0
4,943,44,19,2,2,0
4,943,44,19,2,3,0
4,943,44,19,2,4,0
4,943,44,19,2,5,0
4,943,44,19,2,6,0
4,943,44,19,2,7,1
4,947,45,1,2,1,0
4,947,45,1,2,2,0
4,947,45,1,2,3,0
4,947,45,1,2,4,0
4,947,45,1,2,5,0
4,947,45,1,2,6,0
4,947,45,1,2,7,0
4,947,45,1,2,8,1
4,948,45,2,3,1,0
4,948,45,2,3,2,0
4,948,45,2,3,3,0
4,948,45,2,3,4,0
4,948,45,2,3,5,0
4,948,45,2,3,6,0
4,948,45,2,3,7,0
4,948,45,2,3,8,0
4,948,45,2,3,9,0
4,948,45,2,3,10,1
4,955,45,9,3,1,0
4,955,45,9,3,2,0
4,955,45,9,3,3,0
4,955,45,9,3,4,0
4,955,45,9,3,5,0
4,955,45,9,3,6,0
4,955,45,9,3,7,0
4,955,45,9,3,8,0
4,955,45,9,3,9,0
4,955,45,9,3,10,1
4,962,45,16,2,1,0
4,962,45,16,2,2,0
4,962,45,16,2,3,0
4,962,45,16,2,4,0
4,962,45,16,2,5,0
4,962,45,16,2,6,0
4,962,45,16,2,7,0
4,962,45,16,2,8,0
4,962,45,16,2,9,0
4,962,45,16,2,10,1
4,969,46,1,3,1,0
4,969,46,1,3,2,0
4,969,46,1,3,3,0
4,969,46,1,3,4,0
4,969,46,1,3,5,0
4,969,46,1,3,6,0
4,969,46,1,3,7,0
4,969,46,1,3,8,0
4,969,46,1,3,9,1
4,972,46,4,3,1,0
4,972,46,4,3,2,0
4,972,46,4,3,3,0
4,972,46,4,3,4,0
4,972,46,4,3,5,0
4,972,46,4,3,6,0
4,972,46,4,3,7,0
4,972,46,4,3,8,0
4,972,46,4,3,9,0
4,972,46,4,3,10,1
4,977,46,9,2,1,0
4,977,46,9,2,2,0
4,977,46,9,2,3,0
4,977,46,9,2,4,0
4,977,46,9,2,5,0
4,977,46,9,2,6,1
4,982,46,14,2,1,0
4,982,46,14,2,2,0
4,982,46,14,2,3,0
4,982,46,14,2,4,0
4,982,46,14,2,5,0
4,982,46,14,2,6,0
4,982,46,14,2,7,0
4,982,46,14,2,8,0
4,982,46,14,2,9,1
4,991,47,1,2,1,0
4,991,47,1,2,2,0
4,991,47,1,2,3,0
4,991,47,1,2,4,0
4,991,47,1,2,5,0
4,991,47,1,2,6,0
4,991,47,1,2,7,0
4,991,47,1,2,8,0
4,991,47,1,2,9,1
4,1002,47,12,3,1,0
4,1002,47,12,3,2,0
4,1002,47,12,3,3,0
4,1002,47,12,3,4,0
4,1002,47,12,3,5,0
4,1002,47,12,3,6,0
4,1002,47,12,3,7,0
4,1002,47,12,3,8,0
4,1002,47,12,3,9,0
4,1002,47,12,3,10,0
4,1002,47,12,3,11,1
4,1004,47,14,3,1,0
4,1004,47,14,3,2,0
4,1004,47,14,3,3,0
4,1004,47,14,3,4,0
4,1004,47,14,3,5,0
4,1004,47,14,3,6,0
4,1004,47,14,3,7,0
4,1004,47,14,3,8,0
4,1004,47,14,3,9,0
4,1004,47,14,3,10,0
4,1004,47,14,3,11,1
4,1010,47,20,2,1,0
4,1010,47,20,2,2,0
4,1010,47,20,2,3,0
4,1010,47,20,2,4,0
4,1010,47,20,2,5,0
4,1010,47,20,2,6,0
4,1010,47,20,2,7,0
4,1010,47,20,2,8,1
4,1018,48,6,2,1,0
4,1018,48,6,2,2,0
4,1018,48,6,2,3,0
4,1018,48,6,2,4,0
4,1018,48,6,2,5,0
4,1018,48,6,2,6,0
4,1018,48,6,2,7,0
4,1018,48,6,2,8,1
4,1020,48,8,2,1,0
4,1020,48,8,2,2,0
4,1020,48,8,2,3,0
4,1020,48,8,2,4,0
4,1020,48,8,2,5,0
4,1020,48,8,2,6,1
4,1021,48,9,3,1,0
4,1021,48,9,3,2,0
4,1021,48,9,3,3,0
4,1021,48,9,3,4,0
4,1021,48,9,3,5,0
4,1021,48,9,3,6,0
4,1021,48,9,3,7,0
4,1021,48,9,3,8,0
4,1021,48,9,3,9,0
4,1021,48,9,3,10,1
4,1028,48,16,3,1,0
4,1028,48,16,3,2,0
4,1028,48,16,3,3,0
4,1028,48,16,3,4,0
4,1028,48,16,3,5,0
4,1028,48,16,3,6,0
4,1028,48,16,3,7,0
4,1028,48,16,3,8,0
4,1028,48,16,3,9,1
4,1036,49,2,3,1,0
4,1036,49,2,3,2,0
4,1036,49,2,3,3,0
4,1036,49,2,3,4,0
4,1036,49,2,3,5,0
4,1036,49,2,3,6,1
4,1037,49,3,2,1,0
4,1037,49,3,2,2,0
4,1037,49,3,2,3,0
4,1037,49,3,2,4,0
4,1037,49,3,2,5,0
4,1037,49,3,2,6,0
4,1037,49,3,2,7,0
4,1037,49,3,2,8,0
4,1037,49,3,2,9,0
4,1037,49,3,2,10,1
4,1053,49,19,2,1,0
4,1053,49,19,2,2,0
4,1053,49,19,2,3,0
4,1053,49,19,2,4,0
4,1053,49,19,2,5,0
4,1053,49,19,2,6,0
4,1053,49,19,2,7,1
4,1054,49,20,3,1,0
4,1054,49,20,3,2,0
4,1054,49,20,3,3,0
4,1054,49,20,3,4,0
4,1054,49,20,3,5,0
4,1054,49,20,3,6,0
4,1054,49,20,3,7,0
4,1054,49,20,3,8,0
4,1054,49,20,3,9,0
4,1054,49,20,3,10,0
4,1054,49,20,3,11,1
4,1057,50,1,1,1,0
4,1057,50,1,1,2,0
4,1057,50,1,1,3,0
4,1057,50,1,1,4,0
4,1057,50,1,1,5,0
4,1057,50,1,1,6,0
4,1057,50,1,1,7,0
4,1057,50,1,1,8,0
4,1057,50,1,1,9,0
4,1057,50,1,1,10,0
4,1057,50,1,1,11,0
4,1057,50,1,1,12,0
4,1057,50,1,1,13,0
4,1057,50,1,1,14,0
4,1057,50,1,1,15,0
4,1058,50,2,1,1,0
4,1058,50,2,1,2,0
4,1058,50,2,1,3,0
4,1058,50,2,1,4,0
4,1058,50,2,1,5,0
4,1058,50,2,1,6,0
4,1058,50,2,1,7,0
4,1058,50,2,1,8,0
4,1058,50,2,1,9,1
4,1059,50,3,1,1,0
4,1059,50,3,1,2,0
4,1059,50,3,1,3,0
4,1059,50,3,1,4,0
4,1059,50,3,1,5,0
4,1059,50,3,1,6,0
4,1059,50,3,1,7,0
4,1059,50,3,1,8,1
4,1060,50,4,1,1,0
4,1060,50,4,1,2,0
4,1060,50,4,1,3,0
4,1060,50,4,1,4,0
4,1060,50,4,1,5,0
4,1060,50,4,1,6,0
4,1060,50,4,1,7,0
4,1060,50,4,1,8,0
4,1060,50,4,1,9,1
4,1061,50,5,1,1,0
4,1061,50,5,1,2,0
4,1061,50,5,1,3,0
4,1061,50,5,1,4,0
4,1061,50,5,1,5,0
4,1061,50,5,1,6,0
4,1061,50,5,1,7,0
4,1061,50,5,1,8,1
4,1062,50,6,1,1,0
4,1062,50,6,1,2,0
4,1062,50,6,1,3,0
4,1062,50,6,1,4,0
4,1062,50,6,1,5,0
4,1062,50,6,1,6,0
4,1062,50,6,1,7,0
4,1062,50,6,1,8,1
4,1063,50,7,1,1,0
4,1063,50,7,1,2,0
4,1063,50,7,1,3,0
4,1063,50,7,1,4,0
4,1063,50,7,1,5,0
4,1063,50,7,1,6,0
4,1063,50,7,1,7,0
4,1063,50,7,1,8,0
4,1063,50,7,1,9,1
4,1064,50,8,1,1,0
4,1064,50,8,1,2,0
4,1064,50,8,1,3,0
4,1064,50,8,1,4,0
4,1064,50,8,1,5,0
4,1064,50,8,1,6,0
4,1064,50,8,1,7,0
4,1064,50,8,1,8,0
4,1064,50,8,1,9,1
4,1065,50,9,1,1,0
4,1065,50,9,1,2,0
4,1065,50,9,1,3,0
4,1065,50,9,1,4,0
4,1065,50,9,1,5,0
4,1065,50,9,1,6,0
4,1065,50,9,1,7,1
4,1066,50,10,1,1,0
4,1066,50,10,1,2,0
4,1066,50,10,1,3,0
4,1066,50,10,1,4,0
4,1066,50,10,1,5,0
4,1066,50,10,1,6,0
4,1066,50,10,1,7,1
